"764279","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:48:00","11","264","32768","32768","1","180","32768","32768","32768","32768","32768","32768","302","5","228","238","65535","65535","65535","303","2","344","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:48:08"
"764377","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:54:00","11","260","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","171","176","65535","65535","65535","303","2","312","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:54:08"
"764484","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:00:01","11","254","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","235","251","65535","65535","65535","303","2","287","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:00:08"
"764575","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:06:01","11","254","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","308","309","65535","65535","65535","303","2","298","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:06:08"
"764676","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:12:00","11","251","32768","32768","4","225","32768","32768","32768","32768","32768","32768","302","5","97","91","65535","65535","65535","303","2","272","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:12:08"
"764772","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:18:00","11","245","32768","32768","2","270","32768","32768","32768","32768","32768","32768","302","5","48","46","65535","65535","65535","303","2","248","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:18:08"
"764873","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:24:00","11","240","32768","32768","2","292","32768","32768","32768","32768","32768","32768","302","5","76","85","65535","65535","65535","303","2","240","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:24:08"
"764975","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:30:01","11","236","32768","32768","3","247","32768","32768","32768","32768","32768","32768","302","5","126","126","65535","65535","65535","303","2","244","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:30:08"
"765071","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:36:00","11","237","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","104","103","65535","65535","65535","303","2","248","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:36:08"
"765171","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:42:00","11","235","32768","32768","1","247","32768","32768","32768","32768","32768","32768","302","5","105","113","65535","65535","65535","303","2","247","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:42:08"
"765274","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:48:00","11","234","32768","32768","1","292","32768","32768","32768","32768","32768","32768","302","5","100","105","65535","65535","65535","303","2","245","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:48:08"
"765373","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 12:54:01","11","233","32768","32768","1","247","32768","32768","32768","32768","32768","32768","302","5","134","144","65535","65535","65535","303","2","246","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 12:54:08"
"765472","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:00:00","11","233","32768","32768","1","270","32768","32768","32768","32768","32768","32768","302","5","195","204","65535","65535","65535","303","2","251","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:00:08"
"765567","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:06:00","11","234","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","230","234","65535","65535","65535","303","2","260","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:06:08"
"765665","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:12:00","11","236","32768","32768","2","270","32768","32768","32768","32768","32768","32768","302","5","203","208","65535","65535","65535","303","2","262","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:12:08"
"765765","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:18:01","11","235","32768","32768","2","292","32768","32768","32768","32768","32768","32768","302","5","117","120","65535","65535","65535","303","2","256","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:18:09"
"765864","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:24:00","11","236","32768","32768","1","247","32768","32768","32768","32768","32768","32768","302","5","215","214","65535","65535","65535","303","2","255","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:24:08"
"765968","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:30:00","11","236","32768","32768","2","270","32768","32768","32768","32768","32768","32768","302","5","220","222","65535","65535","65535","303","2","262","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:30:09"
"766061","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:36:00","11","238","32768","32768","1","225","32768","32768","32768","32768","32768","32768","302","5","227","223","65535","65535","65535","303","2","270","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:36:09"
"766163","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 13:42:01","11","239","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","228","235","65535","65535","65535","303","2","271","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 13:42:09"
